id_syn,synonyme,id_enzyme
7747,Propionyl coenzyme A carboxylase,5349
7748,Propionyl-CoA carboxylase,5349
7749,Carnitine carboxy-lyase,5350
7750,Phenylpyruvate carboxy-lyase,5351
7751,4-carboxymuconolactone carboxy-lyase,5352
7752,Picolinic acid decarboxylase,5353
7753,"2,3-DHBA decarboxylase",5354
7754,"2,3-dihydroxybenzoate carboxy-lyase",5354
7755,"2,3-dihydroxybenzoic acid decarboxylase",5354
7756,Glyoxylate carboligase,5355
7757,Tartronate semialdehyde carboxylase,5355
7758,Indoleglycerol phosphate synthetase,5356
7759,PEP carboxykinase,5357
7760,PEPCK,5357
7761,Phosphoenolpyruvate carboxykinase,5357
7762,Phosphoenolpyruvate carboxylase,5357
7763,Phosphopyruvate carboxylase,5357
7764,S-adenosyl-L-methionine carboxy-lyase,5358
7765,S-adenosyl-L-methionine decarboxylase,5358
7766,"3-hydroxy-2-methylpyridine-4,5-dicarboxylate 4-carboxy-lyase",5359
7767,6-methylsalicylate carboxy-lyase,5360
7768,6-MSA decarboxylase,5360
7769,L-phenylalanine carboxy-lyase,5361
7770,L-phenylalanine decarboxylase,5361
7771,Dihydroxyfumarate carboxy-lyase,5362
7772,"4,5-dihydroxyphthalate carboxy-lyase",5363
7773,3-oxododecanoate carboxy-lyase,5364
7774,Beta-ketoacyl decarboxylase,5364
7775,Beta-ketolaurate decarboxylase,5364
7776,L-methionine carboxy-lyase,5365
7777,L-methionine decarboxylase,5365
7778,Orsellinate carboxy-lyase,5366
7779,Gallate carboxy-lyase,5367
7780,Gallic acid decarboxylase,5367
7781,4-hydroxybenzoate carboxy-lyase,5369
7782,p-hydroxybenzoate decarboxylase,5369
7783,"2,5-dihydroxybenzoate decarboxylase",5370
7784,Gentisate carboxy-lyase,5370
7785,"3,4-dihydroxybenzoate decarboxylase",5371
7786,Protocatechuate carboxy-lyase,5371
7787,L-alanine-alpha-ketobutyrate aminotransferase,5372
7788,Phosphatidyl-L-serine carboxy-lyase,5373
7789,PS decarboxylase,5373
7790,Uracil-5-carboxylate carboxy-lyase,5374
7791,Uracil-5-carboxylic acid decarboxylase,5374
7792,UDP-D-galacturonate carboxy-lyase,5375
7793,"5-oxopent-3-ene-1,2,5-tricarboxylate carboxy-lyase",5376
7794,"3,4-dihydroxyphthalate carboxy-lyase",5377
7795,4-carboxybut-2-enoyl-CoA carboxy-lyase,5378
7796,Glutaconyl coenzyme A decarboxylase,5378
7797,Pent-2-enoyl-CoA carboxy-lyase,5378
7798,2-oxoglutarate carboxy-lyase,5379
7799,Alpha-ketoglutarate decarboxylase,5379
7800,(3S)-3-methyl-2-oxopentanoate carboxy-lyase,5380
7801,"(R,R)-tartrate carboxy-lyase",5381
7802,3-(indol-3-yl)pyruvate carboxy-lyase,5382
7803,Indol-3-yl-pyruvate carboxy-lyase,5382
7804,Indole-3-pyruvate decarboxylase,5382
7805,2-oxo-5-guanidinopentanoate carboxy-lyase,5383
7806,2-oxo-5-guanidinopentanoate decarboxylase,5383
7807,2-oxo-5-guanidinovalerate alpha-ketoarginine decarboxylase,5383
7808,2-aryl-2-methylmalonate carboxy-lyase,5384
7809,AMDase,5384
7810,4-oxalocrotonate carboxy-lyase,5385
7811,4-oxalocrotonate decarboxylase,5385
7812,Acetylenedicarboxylate carboxy-lyase,5386
7813,Acetylenedicarboxylate hydratase,5386
7814,Sulfopyruvate carboxy-lyase,5387
7815,4-hydroxyphenylpyruvate carboxy-lyase,5388
7816,L-threonine O-3-phosphate carboxy-lyase,5389
7817,L-threonine-O-3-phosphate decarboxylase,5389
7818,3-phosphonopyruvate carboxy-lyase,5390
7819,4-Hpd,5391
7820,4-hydroxyphenylacetate carboxy-lyase,5391
7821,p-Hpd,5391
7822,p-hydroxyphenylacetate decarboxylase,5391
7823,D-dopachrome carboxy-lyase,5392
7824,D-dopachrome tautomerase,5392
7825,D-tautomerase,5392
7826,Phenylpyruvate tautomerase II,5392
7827,3-dehydro-L-gulonate-6-phosphate carboxy-lyase,5393
7828,3-keto-L-gulonate 6-phosphate decarboxylase,5393
7829,KGPDC,5393
7830,DABA DC,5394
7831,"L-2,4-diaminobutanoate carboxy-lyase",5394
7832,"L-2,4-diaminobutyrate decarboxylase",5394
7833,Malonyl-S-acyl-carrier protein decarboxylase,5395
7834,Malonate carboxy-lyase (biotin-independent),5396
7835,Malonate decarboxylase,5396
7836,MDC,5396
7837,Malonate carboxy-lyase (biotin-dependent),5397
7838,Malonate decarboxylase,5397
7839,Gamma-glutamyl carboxylase,5398
7840,Vitamin K-dependent carboxylase,5398
7841,Salicylic acid decarboxylase,5399
7842,Carboxyspermidine decarboxylase,5404
7843,OHCU decarboxylase,5405
7844,Erythrulose-1-phosphate formaldehyde-lyase,5409
7845,Erythrulose-1-phosphate synthetase,5409
7846,Phosphoketotetrose aldolase,5409
7847,2-deoxy-D-ribose-5-phosphate acetaldehyde-lyase,5411
7848,Deoxyriboaldolase,5411
7849,Phosphodeoxyriboaldolase,5411
7850,L-threonine acetaldehyde-lyase,5412
7851,"(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate D-glyceraldehyde-3-phosphate-lyase",5415
7852,Indole glycerol phosphate hydrolase,5415
7853,Indole synthase,5415
7854,Indole-3-glycerol phosphate lyase,5415
7855,Indole-3-glycerolphosphate D-glyceraldehyde-3-phosphate-lyase,5415
7856,Indoleglycerolphosphate aldolase,5415
7857,Tryptophan synthase alpha,5415
7858,TSA,5415
7859,D-xylulose-5-phosphate D-glyceraldehyde-3-phosphate-lyase (phosphate-acetylating),5416
7860,Xylulose-5-phosphate phosphoketolase,5416
7861,(R)-oxynitrilase,5417
7862,D-oxynitrilase,5417
7863,Hydroxynitrile lyase,5417
7864,Mandelonitrile benzaldehyde-lyase,5417
7865,(S)-4-hydroxymandelonitrile hydroxybenzaldehyde-lyase,5418
7866,Hydroxynitrile lyase,5418
7867,2-dehydropantoate formaldehyde-lyase,5419
7868,Ketopantoaldolase,5419
7869,Aldolase,5420
7870,"D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase",5420
7871,"Fructose-1,6-bisphosphate triosephosphate-lyase",5420
7872,2-dehydro-3-deoxy-D-gluconate-6-phosphate D-glyceraldehyde-3-phosphate-lyase,5421
7873,2-keto-3-deoxy-6-phosphogluconate aldolase,5421
7874,KDPG-aldolase,5421
7875,Phospho-2-dehydro-3-deoxygluconate aldolase,5421
7876,Phospho-2-keto-3-deoxygluconate aldolase,5421
7877,Fuculose aldolase,5424
7878,L-fuculose 1-phosphate aldolase,5424
7879,L-fuculose-1-phosphate lactaldehyde-lyase,5424
7880,2-dehydro-3-deoxy-L-pentonate glycolaldehyde-lyase,5425
7881,2-keto-3-deoxy-L-arabonate aldolase,5425
7882,2-keto-3-deoxy-L-pentonate aldolase,5425
7883,L-rhamnulose 1-phosphate aldolase,5426
7884,L-rhamnulose-1-phosphate lactaldehyde-lyase,5426
7885,L-rhamnulose-phosphate aldolase,5426
7886,2-dehydro-3-deoxy-D-glucarate tartronate-semialdehyde-lyase,5427
7887,2-keto-3-deoxyglucarate aldolase,5427
7888,Alpha-keto-beta-deoxy-D-glucarate aldolase,5427
7889,2-dehydro-3-deoxy-D-galactonate-6-phosphate D-glyceraldehyde-3-phosphate-lyase,5428
7890,2-dehydro-3-deoxyphosphogalactonate aldolase,5428
7891,2-oxo-3-deoxygalactonate 6-phosphate aldolase,5428
7892,6-phospho-2-dehydro-3-deoxygalactonate aldolase,5428
7893,6-phospho-2-keto-3-deoxygalactonate aldolase,5428
7894,D-fructose-6-phosphate D-erythrose-4-phosphate-lyase (phosphate-acetylating),5429
7895,3-deoxy-D-manno-octulosonate D-arabinose-lyase,5430
7896,"N,N-dimethylaniline-N-oxide formaldehyde-lyase",5431
7897,"2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine glycolaldehyde-lyase",5432
7898,L-threo-3-phenylserine benzaldehyde-lyase,5433
7899,Sphinganine-1-phosphate palmitaldehyde-lyase,5434
7900,Sphingosine-1-phosphate aldolase,5434
7901,Sphingosine-1-phosphate lyase,5434
7902,2-keto-3-deoxy-D-pentonate aldolase,5435
7903,5-dehydro-2-deoxy-D-gluconate-6-phosphate malonate-semialdehyde-lyase,5436
7904,Phospho-5-dehydro-2-deoxygluconate aldolase,5436
7905,Phospho-5-keto-2-deoxygluconate aldolase,5436
7906,17-alpha-hydroxyprogesterone acetaldehyde-lyase,5437
7907,CYP17,5437
7908,CYP17A1,5437
7909,Trimethylamine-N-oxide formaldehyde-lyase,5439
7910,"(24R,24'R)-fucosterol-epoxide acetaldehyde-lyase",5440
7911,(3E)-4-(2-carboxyphenyl)-2-oxobut-3-enoate 2-carboxybenzaldehyde-lyase,5441
7912,(3Z)-4-(2-carboxyphenyl)-2-oxobut-3-enoate 2-formylbenzoate-lyase,5441
7913,2'-carboxybenzalpyruvate aldolase,5441
7914,4-hydroxy-3-hexanone aldolase,5442
7915,4-hydroxy-3-hexanone propanal-lyase,5442
7916,(S)-lactate acetaldehyde-lyase,5443
7917,Lactate synthase,5443
7918,"2-hydroxy-1,2-diphenylethanone benzaldehyde-lyase",5445
7919,Benzaldehyde lyase,5445
7920,"D-tagatose-1,6-bisphosphate aldolase",5447
7921,"D-tagatose-1,6-bisphosphate triosephosphate lyase",5447
7922,"Tagatose 1,6-diphosphate aldolase",5447
7923,DTA,5449
7924,Low specificity D-threonine aldolase,5449
7925,3-hexulose phosphate synthase,5450
7926,3-hexulosephosphate synthase,5450
7927,D-arabino-3-hexulose 6-phosphate formaldehyde-lyase,5450
7928,HPS,5450
7929,Dihydrodiol transforming enzyme,5451
7930,2'-hydroxybenzalpyruvate aldolase,5452
7931,(R)-hydroxynitrile lyase,5453
7932,(R)-oxynitrilase,5453
7933,(S)-cyanohydrin producing hydroxynitrile lyase,5454
7934,(S)-oxynitrilase,5454
7935,Hydroxynitrile lyase,5454
7936,Oxynitrilase,5454
7937,CPH4 synthase,5457
7938,KDG-specific aldolase,5458
7939,"2,4-dihydroxyhept-2-enedioate aldolase",5459
7940,4-hydroxy-2-ketoheptanedioate aldolase,5459
7941,HHED aldolase,5459
7942,HKHD aldolase,5459
7943,2-dehydro-3-deoxyrhamnonate aldolase,5460
7944,2-keto-3-deoxy acid sugar aldolase,5460
7945,KDR aldolase,5460
7946,2-keto-3-deoxygluconate aldolase,5462
7947,2-HPCL,5465
7948,ICL,5470
7949,Isocitrase,5470
7950,Isocitratase,5470
7951,Isocitrate glyoxylate-lyase,5470
7952,Isocitritase,5470
7953,N-acetylneuraminate pyruvate-lyase,5472
7954,N-acetylneuraminic acid aldolase,5472
7955,(S)-3-hydroxy-3-methylglutaryl-CoA acetoacetate-lyase,5473
7956,3-hydroxy-3-methylglutarate-CoA lyase,5473
7957,HMG-CoA lyase,5473
7958,Citrase,5475
7959,Citratase,5475
7960,Citrate aldolase,5475
7961,Citrate lyase,5475
7962,Citridesmolase,5475
7963,Citritase,5475
7964,3-oxalomalate glyoxylate-lyase,5482
7965,Erythro-3-hydroxy-L(s)-aspartate glyoxylate-lyase,5483
7966,2-keto-4-hydroxyglutarate aldolase,5485
7967,2-oxo-4-hydroxyglutarate aldolase,5485
7968,4-hydroxy-2-oxoglutarate glyoxylate-lyase,5485
7969,KHG-aldolase,5485
7970,KHGA,5485
7971,4-carboxy-4-hydroxy-2-oxoadipate aldolase,5486
7972,4-hydroxy-4-methyl-2-oxoglutarate pyruvate-lyase,5486
7973,CHA aldolase,5486
7974,HMG aldolase,5486
7975,(3S)-citramalate pyruvate-lyase,5491
7976,(3S)-3-carboxy-3-hydroxypropanoyl-CoA glyoxylate-lyase,5493
7977,L-malyl-CoA lyase,5493
7978,Malyl-coenzyme A lyase,5493
7979,(3S)-citramalyl-CoA pyruvate-lyase,5494
7980,Citramalyl-CoA lyase,5494
7981,3-hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA acetate-lyase,5495
7982,"(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate pyruvate-lyase",5499
7983,"(2R,3S)-2,3-dimethylmalate pyruvate-lyase",5501
7984,(3S)-citryl-CoA oxaloacetate-lyase,5503
7985,(1-hydroxycyclohexan-1-yl)acetyl-CoA cyclohexanone-lyase,5504
7986,DHNA synthetase,5505
7987,Dihydroxynaphthoic acid synthetase,5505
7988,Naphthoate synthase,5505
7989,"o-succinylbenzoyl-CoA 1,4-dihydroxy-2-naphthoate-lyase (cyclizing)",5505
7990,4-amino-4-deoxychorismate lyase,5507
7991,4-amino-4-deoxychorismate pyruvate-lyase,5507
7992,ADC lyase,5507
7993,Enzyme X,5507
7994,4-hydroxy-2-ketovalerate aldolase,5508
7995,4-hydroxy-2-oxopentanoate pyruvate-lyase,5508
7996,4-hydroxy-2-oxovalerate pyruvate-lyase,5508
7997,HOA,5508
7998,CL,5509
7999,CPL,5509
8000,D-3-hydroxyaspartate aldolase,5510
8001,2-keto-4-hydroxyglutaric aldolase,5511
8002,4-hydroxy-2-ketoglutaric aldolase,5511
8003,Hydroxyketoglutaric aldolase,5511
8004,Chorismatase/3-hydroxybenzoate synthase,5514
8005,L-tryptophan indole-lyase,5517
8006,TNase,5517
8007,Beta-tyrosinase,5518
8008,DNA photolyase,5519
8009,Photoreactivating enzyme,5519
8010,Aldehyde decarbonylase,5521
8011,DHBP synthase,5528
8012,"L-3,4-dihydroxybutan-2-one-4-phosphate synthase",5528
8013,DNA photolyase,5529
8014,SP lyase,5530
8015,Molybdenum cofactor biosynthesis protein 1,5534
8016,"3,4-AHBA synthase",5536
8017,Carbonate hydro-lyase,5537
8018,Carbonic anhydrase,5537
8019,Carbonic dehydratase,5537
8020,Fumarase,5538
8021,Aconitase,5539
8022,Cis-aconitase,5539
8023,Citrate hydro-lyase,5539
8024,Citrate(isocitrate) hydro-lyase,5539
8025,D-arabinonate hydro-lyase,5541
8026,Altronate hydrolase,5544
8027,D-mannonate hydro-lyase,5544
8028,Mannonic hydrolase,5544
8029,2-phosphoglycerate dehydratase,5547
8030,Enolase,5547
8031,Enoyl hydrase,5553
8032,Unsaturated acyl-CoA hydratase,5553
8033,Indoleglycerol phosphate aldolase,5556
8034,L-tryptophan synthetase,5556
8035,Tryptophan desmolase,5556
8036,Tryptophan synthetase,5556
8037,Beta-thionase,5558
8038,Methylcysteine synthase,5558
8039,Serine sulfhydrase,5558
8040,Aminolevulinate dehydratase,5560
8041,Delta-aminolevulinic acid dehydratase,5560
8042,L-arabinonate hydro-lyase,5561
8043,Acetylenemonocarboxylate hydratase,5563
8044,Alkynoate hydratase,5563
8045,Malonate-semialdehyde dehydratase,5563
8046,"(2R,3S)-3-isopropylmalate hydro-lyase",5569
8047,3-isopropylmalate hydro-lyase,5569
8048,Alpha-IPM isomerase,5569
8049,Isopropylmalate isomerase,5569
8050,Mesaconate hydratase,5570
8051,Citraconate hydratase,5571
8052,"2-hydroxybutane-1,2,4-tricarboxylate hydro-lyase",5572
8053,Cis-homoaconitase,5572
8054,HACN,5572
8055,Homoaconitase,5572
8056,5-keto-4-deoxy-glucarate dehydratase,5577
8057,D-4-deoxy-5-ketoglucarate hydro-lyase,5577
8058,2-keto-3-deoxy-L-arabinonate dehydratase,5579
8059,"GDP-D-mannose 4,6-dehydratase",5583
8060,GDP-D-mannose dehydratase,5583
8061,Guanosine 5'-diphosphate-D-mannose oxidoreductase,5583
8062,"Guanosine diphosphomannose 4,6-dehydratase",5583
8063,Guanosine diphosphomannose oxidoreductase,5583
8064,Imidazolonepropionate hydrolase,5585
8065,Urocanase,5585
8066,Crotonase,5591
8067,(3R)-3-hydroxyoctanoyl-[acyl-carrier-protein] hydro-lyase,5595
8068,3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase,5595
8069,Beta-hydroxyoctanoyl thioester dehydratase,5595
8070,Beta-hydroxyoctanoyl-ACP-dehydrase,5595
8071,Beta-hydroxyoctanoyl-acyl carrier protein dehydrase,5595
8072,D-3-hydroxyoctanoyl-[acyl carrier protein] dehydratase,5595
8073,Formamide hydro-lyase,5602
8074,Pseudouridine synthase,5606
8075,Uracil hydrolyase,5606
8076,Hydroxymethylbilane hydro-lyase (cyclizing),5611
8077,Uroporphyrinogen-III cosynthase,5611
8078,Uroporphyrinogen-III cosynthetase,5611
8079,(S)-norlaudanosoline synthase,5614
8080,"2-hydroxybutane-1,2,3-tricarboxylate hydro-lyase",5615
8081,2-methylcitrate hydro-lyase,5615
8082,2-keto-4-pentenoate hydratase,5616
8083,OEH,5616
8084,D-xylo-aldonate dehydratase,5618
8085,4-carboxy-2-oxohexenedioate hydratase,5619
8086,Nitrilase,5620
8087,Nitrile hydro-lyase,5620
8088,Carboxycyclohexadienyl dehydratase,5627
8089,Allene oxide synthase,5628
8090,AOS,5628
8091,Hydroperoxide isomerase,5628
8092,ATP-dependent H(4)NAD(P)OH dehydratase,5629
8093,4-alpha-hydroxy-tetrahydropterin dehydratase,5632
8094,Pterin-4-alpha-carbinolamine dehydratase,5632
8095,Tetrahydrobiopterin dehydratase,5632
8096,16-alpha-dehydroxylase,5634
8097,16-alpha-hydroxyprogesterone dehydroxylase,5634
8098,16-dehydroprogesterone hydratase,5634
8099,Hydroxyprogesterone dehydroxylase,5634
8100,"(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate hydro-lyase",5635
8101,"Cyclohexa-1,5-diene-1-carbonyl-CoA hydratase",5636
8102,"Cyclohexa-1,5-diene-1-carboxyl-CoA hydratase",5636
8103,Dienoyl-CoA hydratase,5636
8104,4-hydroxy-3-methoxyphenyl-beta-hydroxypropanoyl-CoA hydro-lyase (trans-feruloyl-CoA-forming),5637
8105,Isonitrile hydratase,5639
8106,Cyanate aminohydrolase,5640
8107,Cyanate C-N-lyase,5640
8108,Cyanate hydratase,5640
8109,Cyanate hydrolase,5640
8110,Cyanate lyase,5640
8111,BA7 alpha dehydratase,5642
8112,D-3-hydroxyacyl-CoA dehydratase,5643
8113,L-ectoine synthase,5644
8114,N-acetyldiaminobutanoate dehydratase,5644
8115,N-acetyldiaminobutyrate dehydratase,5644
8116,1-PMT-ribulose dehydratase,5645
8117,"1,5-anhydro-D-fructose dehydratase (microthecin-forming)",5646
8118,AUDH,5646
8119,Pyranosone dehydratase,5646
8120,"1,5-anhydro-D-arabino-hex-2-ulose dehydratase",5647
8121,"1,5-anhydro-D-fructose 4-dehydratase",5647
8122,"1,5-anhydro-D-fructose hydrolyase",5647
8123,AF dehydratase,5647
8124,AFDH,5647
8125,AHy,5648
8126,2-succinylbenzoate synthase,5649
8127,o-succinylbenzoic acid synthase,5649
8128,OSB synthase,5649
8129,OSBS,5649
8130,Methanogen HACN,5650
8131,"UDP-N-acetylglucosamine 5-inverting 4,6-dehydratase",5651
8132,2-enoyl-CoA hydratase 2,5655
8133,D-3-hydroxyacyl-CoA hydro-lyase,5655
8134,D-specific 2-trans-enoyl-CoA hydratase,5655
8135,ECH2,5655
8136,9-DES,5657
8137,9-divinyl ether synthase,5657
8138,Tryptophan synthase beta-2,5658
8139,Squalene--tetrahymanol cyclase,5659
8140,"2,3-oxidosqualene (20S)-dammarenediol cyclase",5661
8141,Dammarenediol synthase,5661
8142,MurNAc-6-P etherase,5662
8143,Squalene--hopene cyclase,5665
8144,Glyoxylase III,5666
8145,"(6S)-6-beta-hydroxy-1,4,5,6-tetrahydronicotinamide-adenine-dinucleotidehydro-lyase (ADP-hydrolyzing; NADH-forming)",5672
8146,"(6S)-beta-6-hydroxy-1,4,5,6-tetrahydronicotinamide-adenine-dinucleotidehydro-lyase(ADP-hydrolyzing)",5672
8147,"2',7-dihydroxy-4'-methoxyisoflavanol dehydratase",5675
8148,"7,2'-dihydroxy-4'-methoxyisoflavanol dehydratase",5675
8149,Medicarpan synthase,5675
8150,Gluconate dehydratase,5676
8151,OAVN cyclase,5678
8152,Versiconal cyclase,5679
8153,AHBA synthase,5680
8154,Formaldehyde-activating enzyme,5683
8155,Erythro-beta-methylmalonyl-CoA hydrolyase,5684
8156,Mesaconyl-C(1)-CoA hydratase,5684
8157,Mesaconyl-coenzyme A hydratase,5684
8158,L-carnityl-CoA dehydratase,5685
8159,3-hydroxybutyryl-CoA dehydratase,5686
8160,Crotonase,5686
8161,Hyaluronidase,5690
8162,Mucinase,5690
8163,Spreading factor,5690
8164,"Alpha-1,4-D-endopolygalacturonic acid lyase",5691
8165,"Endo-alpha-1,4-polygalacturonic acid lyase",5691
8166,Endogalacturonate transeliminase,5691
8167,Endopectin methyltranseliminase,5691
8168,Pectate transeliminase,5691
8169,Pectic acid lyase,5691
8170,Pectic acid transeliminase,5691
8171,Pectic lyase,5691
8172,Pectin trans-eliminase,5691
8173,PGA lyase,5691
8174,Polygalacturonate lyase,5691
8175,Polygalacturonic acid lyase,5691
8176,Polygalacturonic acid trans-eliminase,5691
8177,Polygalacturonic transeliminase,5691
8178,PPase-N,5691
8179,Alginate lyase I,5692
8180,Poly(mana) alginate lyase,5692
8181,Chondroitin AC eliminase,5694
8182,Chondroitin sulfate lyase,5694
8183,Chondroitinase,5694
8184,Heparin eliminase,5696
8185,Heparinase,5696
8186,Heparin-sulfate eliminase,5697
8187,Heparitin-sulfate lyase,5697
8188,Exo-PATE,5698
8189,Exo-PGL,5698
8190,Exopectate lyase,5698
8191,Exopectic acid transeliminase,5698
8192,Exopolygalacturonate lyase,5698
8193,Exopolygalacturonic acid-trans-eliminase,5698
8194,PATE,5698
8195,Pectate exo-lyase,5698
8196,Endo-pectin lyase,5699
8197,Pectin methyltranseliminase,5699
8198,Pectin trans-eliminase,5699
8199,Pectolyase,5699
8200,PL,5699
8201,PMGL,5699
8202,PNL,5699
8203,Polymethylgalacturonic transeliminase,5699
8204,Alginase II,5700
8205,"Alpha-1,4-glucan 1,5-anhydro-D-fructose eliminase",5702
8206,"Alpha-1,4-glucan exo-lyase",5702
8207,"Alpha-1,4-glucan lyase",5702
8208,"Exo-(1,4)-alpha-D-glucan lyase",5702
8209,"Exo-alpha-1,4-glucan lyase",5702
8210,Anhydroneuraminidase,5704
8211,"Sialglycoconjugate N-acylneuraminylhydrolase (2,7-cyclizing)",5704
8212,Sialidase L,5704
8213,"2,6-beta-D-fructan D-fructosyl-D-fructosyltransferase (forming di-beta-D-fructofuranose 2,6':2',6-dianhydride)",5705
8214,Levan fructotransferase,5705
8215,"Inulin D-fructosyl-D-fructosyltransferase (1,2':1',2-dianhydride-forming)",5706
8216,"Inulin D-fructosyl-D-fructosyltransferase (forming alpha-D-fructofuranosebeta-D-fructofuranose 1,2':1',2-dianhydride)",5706
8217,"Inulin fructotransferase (depolymerizing, difructofuranose-1,2':2',1-dianhydride-forming)",5706
8218,Inulin fructotransferase (DFA-I-producing),5706
8219,Inulase II,5707
8220,"Inulin D-fructosyl-D-fructosyltransferase (1,2':2,3'-dianhydride-forming)",5707
8221,"Inulin D-fructosyl-D-fructosyltransferase (forming alpha-D-fructofuranosebeta-D-fructofuranose 1,2':2,3'-dianhydride)",5707
8222,Inulin fructotransferase (depolymerizing),5707
8223,"Inulin fructotransferase (depolymerizing, difructofuranose-1,2':2,3'-dianhydride-forming)",5707
8224,Inulin fructotransferase (DFA-III-producing),5707
8225,Inulinase II,5707
8226,ChonB,5708
8227,Chondroitinase B,5708
8228,Chondroitin ABC eliminase,5709
8229,Chondroitin ABC lyase,5709
8230,Chondroitin sulfate ABC endoeliminase,5709
8231,Chondroitin sulfate ABC endolyase,5709
8232,Chondroitin sulfate ABC lyase,5709
8233,Chondroitinase,5709
8234,Chondroitinase ABC,5709
8235,ChS ABC lyase,5709
8236,ChS ABC lyase I,5709
8237,Chondroitin ABC eliminase,5710
8238,Chondroitin ABC lyase,5710
8239,Chondroitin sulfate ABC exoeliminase,5710
8240,Chondroitin sulfate ABC exolyase,5710
8241,Chondroitin sulfate ABC lyase,5710
8242,Chondroitinase,5710
8243,Chondroitinase ABC,5710
8244,ChS ABC lyase,5710
8245,ChS ABC lyase II,5710
8246,Exopectate-lyase,5711
8247,Pectate lyase A,5711
8248,Alpha-L-rhamnopyranosyl-(1->4)-alpha-D-galactopyranosyluronide lyase,5712
8249,RG-lyase,5712
8250,Rgase B,5712
8251,Rhamnogalacturonase B,5712
8252,Exomuramidase,5715
8253,Murein lyase F,5715
8254,Amino alcohol O-phosphate phospholyase,5718
8255,O-phosphoethanolamine-phospholyase,5718
8256,O-phosphorylethanol-amine phospho-lyase,5718
8257,3-dehydroquinate synthetase,5720
8258,5-dehydroquinate synthase,5720
8259,5-dehydroquinic acid synthetase,5720
8260,Dehydroquinate synthase,5720
8261,5-enolpyruvylshikimate-3-phosphate phospholyase,5721
8262,Sesquiterpene cyclase,5722
8263,Trichodiene synthetase,5722
8264,Pentalenene synthetase,5723
8265,Casbene synthetase,5724
8266,Sesquiterpene cyclase,5725
8267,"Trans,trans-farnesyl diphosphate aristolochene-lyase",5725
8268,Sabinene hydrate cyclase,5727
8269,6-pyruvoyl tetrahydrobiopterin synthase,5728
8270,PTPS,5728
8271,D-cadinene synthase,5729
8272,(-)-(4S)-limonene synthase,5732
8273,4S-(-)-limonene synthase,5732
8274,"Taxa-4(5),11(12)-diene synthase",5733
8275,Taxadiene cyclase,5733
8276,Abietadiene cyclase,5734
8277,Abietadiene synthase,5734
8278,Ent-kaurene synthase B,5735
8279,Ent-kaurene synthetase B,5735
8280,(+)-limonene synthase,5736
8281,HVS,5737
8282,Pemnaspirodiene synthase,5737
8283,Vetispiradiene cyclase,5737
8284,Vetispiradiene-forming farnesyl pyrophosphate cyclase,5737
8285,Germacradienol/germacrene-D synthase,5738
8286,(+)-(10R)-germacrene A synthase,5739
8287,(+)-germacrene A synthase,5739
8288,GAS,5739
8289,Germacrene A synthase,5739
8290,Amorphadiene synthase,5740
8291,3S-linalool synthase,5741
8292,LIS,5741
8293,(-)-3R-linalool synthase,5742
8294,(3R)-linalool synthase,5742
8295,ISPC,5743
8296,ISPS,5743
8297,"Ent-sandaracopimara-8(14),15-diene synthase",5745
8298,PMD synthase,5747
8299,Stemarene synthase,5749
8300,Syn-stemar-13-ene synthase,5749
8301,Stemodene synthase,5750
8302,"9-beta-pimara-7,15-diene synthase",5751
8303,8-epicedrol synthase,5755
8304,Epicedrol synthase,5755
8305,Elisabethatriene cyclase,5757
8306,ACS,5758
8307,Fusicoccadiene synthase,5759
8308,PaDC1,5761
8309,"(E,E)-alpha-farnesene synthase",5762
8310,AFS1,5762
8311,Farnesene synthase,5763
8312,TPS10,5763
8313,(3S)-(E)-nerolidol synthase,5764
8314,(E)-nerolidol synthase,5764
8315,Nerolidol synthase,5764
8316,Phellandrene synthase 1,5767
8317,(-)-(4S)-beta-phellandrene synthase,5768
8318,(-)-beta-phellandrene synthase,5768
8319,5-epi-aristolochene synthase,5777
8320,Farnesyl pyrophosphate cyclase,5777
8321,(-)-gamma-cadinene cyclase,5778
8322,Farnesyl pyrophosphate cyclase,5780
8323,Alpha-zingiberene synthase,5781
8324,ZIS,5781
8325,Trans-alpha-bergamotene synthase,5797
8326,TPS31,5804
8327,8a-epi-alpha-selinene synthase,5806
8328,TPS4-B73,5817
8329,TPS5-del1,5818
8330,Ent-isokaur-15-ene synthase,5819
8331,ZSS1,5820
8332,Beta-ocimene synthase,5822
8333,3-carene cyclase,5823
8334,"1,8-cineole cyclase",5824
8335,2-MIB cyclase,5834
8336,MIB synthase,5834
8337,(-)-alpha-pinene cyclase,5835
8338,(-)-alpha-pinene/(-)-camphene synthase,5835
8339,"(-)-(1S,5S)-pinene synthase",5836
8340,Beta-geraniolene synthase,5836
8341,(+)-alpha-pinene cyclase,5837
8342,(+)-pinene cyclase,5838
8343,Tps1,5839
8344,Cop4,5843
8345,Cop4,5845
